dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.460501,2.071782,1.087424,0.469455,-0.007332,-0.288631,0.324889
0.020000,5.469376,2.074830,1.096808,0.469192,-0.013154,-0.291103,0.336762
0.020000,5.478207,2.077981,1.106184,0.468812,-0.019004,-0.292502,0.348609
0.020000,5.486991,2.081232,1.115550,0.468315,-0.024861,-0.292828,0.360421
0.020000,5.495725,2.084583,1.124904,0.467701,-0.030697,-0.291809,0.372189
0.020000,5.504405,2.088030,1.134244,0.466974,-0.036349,-0.282607,0.383907
0.020000,5.513028,2.091572,1.143566,0.466129,-0.042253,-0.295167,0.395565
0.020000,5.521592,2.095207,1.152870,0.465170,-0.047932,-0.283981,0.407156
0.020000,5.530094,2.098931,1.162152,0.464100,-0.053517,-0.279215,0.418672
0.020000,5.538531,2.102744,1.171410,0.462920,-0.058988,-0.273557,0.430106
0.020000,5.546901,2.106641,1.180643,0.461634,-0.064295,-0.265364,0.441449
0.020000,5.555201,2.110621,1.189848,0.460247,-0.069358,-0.253145,0.452694
0.020000,5.563430,2.114680,1.199023,0.458755,-0.074581,-0.261159,0.463835
0.020000,5.571584,2.118815,1.208166,0.457166,-0.079447,-0.243306,0.474864
0.020000,5.579663,2.123025,1.217276,0.455484,-0.084097,-0.232500,0.485776
0.020000,5.587665,2.127305,1.226350,0.453715,-0.088479,-0.219107,0.496563
0.020000,5.595587,2.131652,1.235387,0.451856,-0.092931,-0.222588,0.507220
0.020000,5.603429,2.136065,1.244386,0.449916,-0.097009,-0.203889,0.517740
0.020000,5.611190,2.140539,1.253344,0.447901,-0.100767,-0.187890,0.528119
0.020000,5.618869,2.145071,1.262260,0.445810,-0.104512,-0.187282,0.538352
0.020000,5.626463,2.149659,1.271133,0.443651,-0.107971,-0.172928,0.548433
0.020000,5.633974,2.154299,1.279961,0.441429,-0.111110,-0.156974,0.558358
0.020000,5.641400,2.158988,1.288744,0.439146,-0.114146,-0.151782,0.568122
0.020000,5.648742,2.163724,1.297480,0.436807,-0.116943,-0.139855,0.577723
0.020000,5.655997,2.168503,1.306169,0.434418,-0.119447,-0.125213,0.587156
0.020000,5.663168,2.173323,1.314808,0.431982,-0.121821,-0.118699,0.596418
0.020000,5.670253,2.178180,1.323399,0.429502,-0.123960,-0.106916,0.605506
0.020000,5.677252,2.183072,1.331938,0.426985,-0.125860,-0.095012,0.614417
0.020000,5.684167,2.187996,1.340427,0.424433,-0.127610,-0.087496,0.623149
0.020000,5.690997,2.192949,1.348864,0.421850,-0.129140,-0.076519,0.631700
0.020000,5.697743,2.197929,1.357249,0.419240,-0.130495,-0.067757,0.640068
0.020000,5.704405,2.202933,1.365581,0.416607,-0.131667,-0.058587,0.648251
0.020000,5.710985,2.207958,1.373860,0.413954,-0.132671,-0.050187,0.656248
0.020000,5.717482,2.213002,1.382086,0.411283,-0.133538,-0.043345,0.664058
0.020000,5.723898,2.218063,1.390258,0.408599,-0.134208,-0.033530,0.671679
0.020000,5.730234,2.223139,1.398376,0.405903,-0.134770,-0.028099,0.679110
0.020000,5.736491,2.228227,1.406440,0.403199,-0.135210,-0.022007,0.686353
0.020000,5.742669,2.233325,1.414449,0.400490,-0.135471,-0.013046,0.693405
0.020000,5.748769,2.238430,1.422405,0.397776,-0.135669,-0.009906,0.700266
0.020000,5.754794,2.243542,1.430306,0.395061,-0.135759,-0.004497,0.706937
0.020000,5.760744,2.248658,1.438153,0.392347,-0.135696,0.003190,0.713418
0.020000,5.766620,2.253777,1.445946,0.389635,-0.135601,0.004710,0.719708
0.020000,5.772424,2.258895,1.453684,0.386927,-0.135427,0.008742,0.725808
0.020000,5.778157,2.264013,1.461369,0.384224,-0.135113,0.015678,0.731719
0.020000,5.783813,2.269122,1.468991,0.381127,-0.154856,-0.987153,0.737434
0.020000,5.789384,2.274210,1.476536,0.377228,-0.194978,-2.006109,0.742943
0.020000,5.794857,2.279265,1.483986,0.372531,-0.234849,-1.993543,0.748238
0.020000,5.800231,2.284279,1.491336,0.367452,-0.253931,-0.954106,0.753315
0.020000,5.805506,2.289250,1.498584,0.362415,-0.251863,0.103400,0.758180
0.020000,5.810685,2.294178,1.505733,0.357440,-0.248755,0.155391,0.762835
0.020000,5.815771,2.299061,1.512783,0.352526,-0.245662,0.154690,0.767286
0.020000,5.820765,2.303898,1.519737,0.347675,-0.242588,0.153696,0.771537
0.020000,5.825671,2.308690,1.526594,0.342884,-0.239539,0.152442,0.775592
0.020000,5.830491,2.313434,1.533357,0.338153,-0.236520,0.150959,0.779455
0.020000,5.835227,2.318131,1.540027,0.333483,-0.233534,0.149276,0.783131
0.020000,5.839880,2.322780,1.546604,0.328871,-0.230586,0.147419,0.786624
0.020000,5.844453,2.327379,1.553091,0.324317,-0.227681,0.145247,0.789938
0.020000,5.848948,2.331930,1.559487,0.319820,-0.224872,0.140454,0.793076
0.020000,5.853367,2.336431,1.565795,0.315380,-0.221995,0.143816,0.796043
0.020000,5.857712,2.340882,1.572015,0.310995,-0.219255,0.137016,0.798843
0.020000,5.861984,2.345282,1.578148,0.306664,-0.216535,0.135996,0.801479
0.020000,5.866186,2.349632,1.584196,0.302387,-0.213853,0.134124,0.803955
0.020000,5.870319,2.353931,1.590159,0.298163,-0.211226,0.131314,0.806275
0.020000,5.874384,2.358179,1.596039,0.293989,-0.208669,0.127893,0.808443
0.020000,5.878384,2.362376,1.601836,0.289867,-0.206109,0.127994,0.810462
0.020000,5.882319,2.366521,1.607552,0.285794,-0.203637,0.123580,0.812335
0.020000,5.886191,2.370615,1.613187,0.281770,-0.201224,0.120645,0.814066
0.020000,5.890002,2.374658,1.618743,0.277794,-0.198811,0.120653,0.815659
0.020000,5.893754,2.378649,1.624221,0.273864,-0.196471,0.116998,0.817116
0.020000,5.897446,2.382589,1.629620,0.269981,-0.194175,0.114826,0.818441
0.020000,5.901081,2.386477,1.634943,0.266142,-0.191921,0.112686,0.819637
0.020000,5.904660,2.390314,1.640190,0.262348,-0.189709,0.110582,0.820707
0.020000,5.908184,2.394100,1.645362,0.258597,-0.187539,0.108516,0.821654
0.020000,5.911654,2.397834,1.650460,0.254889,-0.185409,0.106492,0.822481
0.020000,5.915071,2.401518,1.655484,0.251223,-0.183319,0.104484,0.823192
0.020000,5.918437,2.405150,1.660436,0.247597,-0.181277,0.102141,0.823788
0.020000,5.921752,2.408732,1.665316,0.244012,-0.179251,0.101285,0.824273
0.020000,5.925017,2.412263,1.670126,0.240467,-0.177273,0.098908,0.824650
0.020000,5.928234,2.415743,1.674865,0.236960,-0.175335,0.096874,0.824921
0.020000,5.931402,2.419173,1.679535,0.233492,-0.173419,0.095812,0.825089
0.020000,5.934524,2.422554,1.684136,0.230061,-0.171542,0.093838,0.825156
0.020000,5.937600,2.425884,1.688669,0.226667,-0.169694,0.092407,0.825126
0.020000,5.940630,2.429165,1.693136,0.223310,-0.167876,0.090922,0.825000
0.020000,5.943616,2.432396,1.697535,0.219988,-0.166089,0.089344,0.824782
0.020000,5.946558,2.435579,1.701869,0.216701,-0.164320,0.088450,0.824473
0.020000,5.949457,2.438713,1.706138,0.213450,-0.162590,0.086500,0.824076
0.020000,5.952314,2.441798,1.710343,0.210232,-0.160879,0.085521,0.823595
0.020000,5.955129,2.444835,1.714484,0.207048,-0.159192,0.084355,0.823029
0.020000,5.957903,2.447824,1.718562,0.203898,-0.157523,0.083479,0.822384
0.020000,5.960636,2.450765,1.722577,0.200780,-0.155885,0.081868,0.821659
0.020000,5.963330,2.453660,1.726531,0.197695,-0.154266,0.080963,0.820859
0.020000,5.965984,2.456507,1.730424,0.194641,-0.152666,0.080002,0.819985
0.020000,5.968600,2.459308,1.734257,0.191620,-0.151086,0.079013,0.819039
0.020000,5.971178,2.462062,1.738029,0.188629,-0.149525,0.078057,0.818023
0.020000,5.973718,2.464771,1.741743,0.185670,-0.147970,0.077732,0.816941
0.020000,5.976221,2.467434,1.745397,0.182741,-0.146450,0.075988,0.815793
0.020000,5.978688,2.470052,1.748994,0.179842,-0.144943,0.075338,0.814581
0.020000,5.981118,2.472625,1.752534,0.176973,-0.143452,0.074561,0.813309
0.020000,5.983513,2.475154,1.756016,0.174134,-0.141952,0.075000,0.811978
